datetime,intraday_ret_ic,intraday_ret_rank_ic
2025-11-20,0.42654985189437866,0.4930814176241696
2025-11-21,0.14474725723266602,0.10205833701412897
2025-11-24,-0.23753228783607483,-0.2799776589120424
2025-11-25,0.08876090496778488,-0.06953538217558693
2025-11-26,-0.0713311955332756,-0.12803965436193504
2025-11-27,-0.06882955878973007,-0.21696462809651368
2025-11-28,-0.0333683155477047,0.01975211545185994
2025-12-01,-0.07856301963329315,-0.017442957136519815
2025-12-02,0.12133034318685532,0.23779752460643358
2025-12-03,0.18792538344860077,0.08874369864814635
2025-12-04,-0.02350751683115959,-0.09578990317896414
2025-12-05,0.036183394491672516,0.014986536879978581
2025-12-08,0.2889215648174286,0.19668070034442972
2025-12-09,-0.30451834201812744,-0.2987316811168758
2025-12-10,-0.1473858505487442,-0.15014686049977957
2025-12-11,-0.01932043768465519,-0.15278693744187807
2025-12-12,-0.1611279994249344,-0.15465766226353161
2025-12-15,0.002660227008163929,0.0012981383921923943
2025-12-16,-0.14918152987957,-0.2962658520562153
2025-12-17,-0.4160510003566742,-0.38769881000000145
2025-12-18,-0.1624501794576645,-0.15397576240363486
2025-12-19,-0.0013587764697149396,-0.05977692108093956
2025-12-22,0.10188207775354385,0.06765342915268731
2025-12-23,-0.10799619555473328,-0.1668227647381312
2025-12-24,0.08845905214548111,0.05132158077689466
2025-12-25,0.03029974177479744,0.061024715246643386
2025-12-26,-0.1983262151479721,-0.2740563181546822
2025-12-29,0.06456360965967178,0.016418538052064485
2025-12-30,0.281386137008667,0.05971056244260125
2025-12-31,-0.15965986251831055,-0.2660734641010456
